id,timestamp,BTC,ETH,SOL,XRP,DOGE,LINK,ADA
24211,1721415600000,67118.0,3521.09,170.34,0.5799,0.12518,14.124,0.4401
24212,1721419200000,66903.4,3503.44,169.07,0.5721,0.12482,14.034,0.4388
24213,1721422800000,66855.0,3511.07,168.0,0.5758,0.12507,14.009,0.4387
24214,1721426400000,66696.2,3507.55,168.73,0.5701,0.12526,14.008,0.4377
24215,1721430000000,66631.9,3503.18,169.08,0.573,0.12538,14.071,0.4388
24216,1721433600000,66400.0,3483.8,169.34,0.5803,0.12474,13.896,0.4353
24217,1721437200000,66339.9,3483.31,170.14,0.5782,0.12446,13.88,0.435
24218,1721440800000,66545.8,3492.47,170.85,0.5761,0.1248,13.885,0.4349
24219,1721444400000,66566.5,3493.96,169.5,0.5813,0.12536,14.027,0.4382
24220,1721448000000,66625.0,3506.56,170.23,0.5904,0.12612,14.121,0.44
24221,1721451600000,66504.1,3500.04,169.83,0.588,0.12657,14.129,0.4387
24222,1721455200000,66597.1,3499.37,169.16,0.601,0.12822,14.175,0.4409
24223,1721458800000,66524.6,3485.8,168.51,0.5951,0.1274,14.103,0.4389
24224,1721462400000,66464.1,3484.22,168.59,0.5902,0.12673,14.068,0.437
24225,1721466000000,66555.0,3482.59,168.99,0.5912,0.12683,14.011,0.4366
24226,1721469600000,66499.5,3487.28,168.56,0.5922,0.12656,13.982,0.4361
24227,1721473200000,66445.0,3483.99,167.93,0.591,0.1259,13.905,0.432
24228,1721476800000,66445.7,3490.42,168.28,0.5916,0.12634,13.936,0.4318
24229,1721480400000,66514.1,3489.19,168.15,0.5903,0.12762,13.936,0.4294
24230,1721484000000,66558.1,3495.85,168.94,0.592,0.12909,14.043,0.4315
24231,1721487600000,66800.0,3502.52,169.21,0.5911,0.13474,14.086,0.4337
24232,1721491200000,66781.1,3496.53,169.61,0.5886,0.13308,14.067,0.4324
24233,1721494800000,67372.8,3525.99,174.22,0.5919,0.13488,14.229,0.4378
24234,1721498400000,67443.0,3529.6,173.49,0.5936,0.13484,14.209,0.4356
24235,1721502000000,67199.3,3512.95,172.37,0.5913,0.13359,14.21,0.435
24236,1721505600000,67313.3,3520.62,173.63,0.5944,0.13431,14.311,0.4372
24237,1721509200000,67070.0,3514.03,174.42,0.5936,0.1341,14.25,0.4371
24238,1721512800000,67080.4,3513.0,173.35,0.596,0.13411,14.2,0.4359
24239,1721516400000,67103.2,3516.09,173.57,0.5934,0.13417,14.242,0.4369
24240,1721520000000,67034.1,3506.64,172.9,0.5917,0.13262,14.207,0.4349
24241,1721523600000,67256.1,3514.6,174.01,0.5957,0.13342,14.248,0.4373
24242,1721527200000,67250.1,3512.86,173.46,0.5931,0.13256,14.201,0.4368
24243,1721530800000,67147.9,3508.81,173.06,0.5935,0.13215,14.166,0.4362
24244,1721534400000,67012.9,3503.21,173.05,0.6014,0.13121,14.167,0.4336
24245,1721538000000,67014.8,3499.6,173.08,0.5963,0.1311,14.124,0.4334
24246,1721541600000,66696.1,3485.13,171.28,0.5925,0.13017,14.014,0.43
24247,1721545200000,66672.0,3483.04,171.26,0.5889,0.13084,13.968,0.4299
24248,1721548800000,66768.4,3486.78,171.39,0.5883,0.13076,13.987,0.4307
24249,1721552400000,66940.5,3499.01,172.58,0.5911,0.13164,14.246,0.4324
24250,1721556000000,66773.6,3492.19,172.13,0.5899,0.13126,14.192,0.4311
24251,1721559600000,66851.1,3497.29,172.83,0.582,0.13152,14.201,0.4305
24252,1721563200000,66905.7,3498.76,172.67,0.5832,0.13192,14.277,0.4304
24253,1721566800000,66743.3,3489.71,172.1,0.5776,0.1313,14.255,0.4284
24254,1721570400000,67259.1,3509.74,173.96,0.5838,0.13218,14.547,0.4321
24255,1721574000000,67137.3,3498.18,175.4,0.5878,0.13146,14.443,0.43
24256,1721577600000,67540.0,3516.64,176.99,0.5905,0.13182,14.701,0.433
24257,1721581200000,66608.0,3466.37,173.52,0.5841,0.12865,14.389,0.4267
24258,1721584800000,66839.9,3461.87,174.94,0.5834,0.12846,14.268,0.4218
24259,1721588400000,67395.8,3489.42,177.98,0.5909,0.13392,14.524,0.4272
24260,1721592000000,67699.0,3496.57,182.25,0.5951,0.1409,14.716,0.4338
24261,1721595600000,68162.8,3518.79,184.2,0.5983,0.13998,14.836,0.439
24262,1721599200000,67988.9,3531.99,183.95,0.5974,0.1406,14.924,0.444
24263,1721602800000,68150.0,3534.64,184.48,0.5984,0.14023,14.81,0.4466
24264,1721606400000,68159.1,3542.36,182.98,0.5963,0.13989,14.74,0.4456
24265,1721610000000,67820.9,3526.42,181.28,0.5918,0.13846,14.546,0.4404
24266,1721613600000,68044.1,3533.42,182.29,0.5979,0.14087,14.582,0.4417
24267,1721617200000,67849.9,3515.59,180.9,0.5942,0.14143,14.468,0.4385
24268,1721620800000,67897.9,3514.65,181.18,0.5947,0.14106,14.495,0.4372
24269,1721624400000,67604.7,3494.0,179.28,0.5916,0.13909,14.369,0.4325
24270,1721628000000,67390.0,3474.89,179.48,0.5891,0.13811,14.314,0.4319
24271,1721631600000,67212.4,3476.78,178.32,0.5976,0.13697,14.271,0.4338
24272,1721635200000,67070.0,3473.85,177.21,0.595,0.13659,14.206,0.432
24273,1721638800000,67397.7,3491.0,178.87,0.6018,0.13734,14.306,0.4358
24274,1721642400000,67402.5,3490.99,179.46,0.6016,0.13768,14.301,0.4362
24275,1721646000000,67498.5,3498.99,180.5,0.6108,0.13865,14.357,0.4374
24276,1721649600000,67680.0,3497.78,180.34,0.6182,0.13974,14.328,0.437
24277,1721653200000,67074.7,3464.64,178.65,0.6062,0.13762,14.111,0.4315
24278,1721656800000,66700.0,3446.92,178.14,0.6109,0.13661,14.092,0.4301
24279,1721660400000,67043.0,3455.41,179.75,0.61,0.13972,14.142,0.4296
24280,1721664000000,67017.5,3452.02,179.09,0.6094,0.1385,14.125,0.429
24281,1721667600000,67441.5,3469.48,181.15,0.6146,0.14147,14.152,0.4308
24282,1721671200000,67422.6,3471.96,180.95,0.6218,0.14032,14.074,0.4291
24283,1721674800000,68186.3,3497.19,182.8,0.6186,0.14207,14.2,0.433
24284,1721678400000,68097.3,3488.9,182.55,0.6169,0.14142,14.13,0.4313
24285,1721682000000,67817.0,3459.9,180.11,0.6147,0.1389,14.045,0.4291
24286,1721685600000,67612.3,3446.72,178.46,0.6071,0.13822,13.963,0.4264
24287,1721689200000,67493.6,3438.34,178.85,0.6076,0.13771,13.929,0.426
24288,1721692800000,67455.6,3467.54,178.75,0.6087,0.13834,14.074,0.4275
24289,1721696400000,67375.3,3479.85,178.26,0.6086,0.13775,14.079,0.4278
24290,1721700000000,67615.0,3486.46,179.47,0.6091,0.13839,14.072,0.4278
24291,1721703600000,67437.1,3474.0,179.05,0.6141,0.13769,14.037,0.426
24292,1721707200000,66916.5,3454.4,175.62,0.6075,0.13542,13.872,0.4224
24293,1721710800000,66404.3,3441.2,174.38,0.5998,0.13365,13.79,0.4192
24294,1721714400000,66503.0,3444.43,174.94,0.5984,0.13389,13.807,0.4196
24295,1721718000000,66559.3,3454.6,175.96,0.5998,0.13444,13.863,0.4195
24296,1721721600000,66862.7,3521.19,177.21,0.6005,0.13584,14.074,0.4252
24297,1721725200000,66902.6,3522.11,177.75,0.6009,0.13546,14.054,0.4249
24298,1721728800000,66833.6,3505.48,177.17,0.5994,0.13455,14.031,0.4251
24299,1721732400000,66640.8,3514.95,175.6,0.596,0.13451,13.976,0.4251
24300,1721736000000,66470.5,3505.82,175.33,0.5953,0.13369,13.894,0.4211
24301,1721739600000,66058.9,3437.92,173.79,0.5907,0.13157,13.713,0.4163
24302,1721743200000,67205.0,3487.4,178.19,0.6023,0.13421,13.945,0.4213
24303,1721746800000,66552.2,3452.63,176.4,0.6003,0.13185,13.799,0.4156
24304,1721750400000,65810.0,3401.19,171.53,0.5825,0.12808,13.509,0.4039
24305,1721754000000,65901.6,3427.09,173.74,0.5885,0.12982,13.718,0.409
24306,1721757600000,65838.0,3445.61,172.62,0.5931,0.13056,13.799,0.4082
24307,1721761200000,65504.7,3456.38,172.05,0.5947,0.13042,13.893,0.4091
24308,1721764800000,65812.3,3481.1,173.66,0.5978,0.1308,13.9,0.4103
24309,1721768400000,65866.2,3466.67,172.96,0.5957,0.12999,13.855,0.4089
24310,1721772000000,65900.0,3482.46,172.87,0.5983,0.1302,13.87,0.4102
24311,1721775600000,65922.1,3481.33,172.98,0.5972,0.13023,13.904,0.4098
24312,1721779200000,65776.0,3463.73,171.1,0.5928,0.12938,13.807,0.4059
24313,1721782800000,65650.0,3442.66,171.62,0.5976,0.12989,13.817,0.4072
24314,1721786400000,65866.0,3448.09,173.36,0.5966,0.13081,13.853,0.409
24315,1721790000000,66031.7,3446.42,173.62,0.6041,0.13127,13.856,0.4104
24316,1721793600000,65834.1,3438.81,173.52,0.605,0.13113,13.806,0.4091
24317,1721797200000,65793.7,3440.42,173.03,0.5996,0.13078,13.748,0.4077
24318,1721800800000,65873.5,3439.41,173.77,0.5991,0.13153,13.788,0.4109
24319,1721804400000,66063.3,3445.95,174.15,0.6026,0.13224,13.85,0.419
24320,1721808000000,66420.0,3459.81,176.61,0.6137,0.13321,13.792,0.4174
24321,1721811600000,66393.7,3459.59,176.36,0.6211,0.13361,13.822,0.4185
24322,1721815200000,66492.8,3469.41,177.4,0.6259,0.1335,13.85,0.4185
24323,1721818800000,66361.0,3458.85,177.71,0.6285,0.13312,13.858,0.4189
24324,1721822400000,66205.0,3447.04,176.41,0.6244,0.13224,13.801,0.4168
24325,1721826000000,66330.1,3439.0,177.33,0.6273,0.13297,13.824,0.4161
24326,1721829600000,66748.4,3433.77,180.9,0.6288,0.13371,13.904,0.4177
24327,1721833200000,66156.4,3413.32,177.72,0.6236,0.13154,13.727,0.4118
24328,1721836800000,66366.6,3419.65,180.39,0.6205,0.13177,13.827,0.4133
24329,1721840400000,66571.5,3416.79,181.5,0.6209,0.13196,13.84,0.4139
24330,1721844000000,65745.6,3381.96,177.83,0.6179,0.12986,13.671,0.4082
24331,1721847600000,65640.6,3361.47,178.14,0.6229,0.12971,13.574,0.4108
24332,1721851200000,66033.3,3375.18,180.07,0.6263,0.13068,13.618,0.4142
24333,1721854800000,65637.5,3334.66,177.44,0.616,0.12919,13.438,0.4132
24334,1721858400000,65272.5,3328.33,177.37,0.6092,0.12826,13.331,0.4058
24335,1721862000000,65364.6,3334.46,178.02,0.6177,0.12788,13.395,0.406
24336,1721865600000,65500.1,3323.21,178.43,0.6201,0.12728,13.386,0.4061
24337,1721869200000,64467.8,3213.49,175.29,0.608,0.12438,13.015,0.3966
24338,1721872800000,64188.0,3182.32,170.79,0.6022,0.12307,12.976,0.3951
24339,1721876400000,64067.9,3166.0,170.47,0.6057,0.12272,12.958,0.3942
24340,1721880000000,64200.7,3181.55,172.02,0.5995,0.12404,13.098,0.3967
24341,1721883600000,64243.3,3181.62,170.48,0.6006,0.12336,13.084,0.3946
24342,1721887200000,64303.6,3169.02,171.55,0.6104,0.12411,13.083,0.3963
24343,1721890800000,64108.3,3170.27,169.35,0.6086,0.12355,13.015,0.3961
24344,1721894400000,64331.8,3175.53,170.21,0.6088,0.1243,12.998,0.3962
24345,1721898000000,64290.6,3174.34,169.88,0.6067,0.12509,12.985,0.3974
24346,1721901600000,64131.2,3168.21,168.0,0.604,0.12378,12.93,0.3948
24347,1721905200000,64075.8,3170.78,168.76,0.6104,0.12421,12.939,0.3948
24348,1721908800000,64100.0,3149.41,167.44,0.6205,0.12331,12.825,0.3925
24349,1721912400000,64032.0,3153.67,168.05,0.606,0.12373,12.865,0.3917
24350,1721916000000,64811.4,3170.72,171.21,0.6194,0.12535,12.978,0.395
24351,1721919600000,64764.0,3140.58,170.36,0.6173,0.12406,12.821,0.3927
24352,1721923200000,64834.0,3153.75,170.71,0.6175,0.1245,12.842,0.3941
24353,1721926800000,65009.8,3164.75,170.21,0.6151,0.12466,12.843,0.3941
24354,1721930400000,64528.9,3113.88,167.55,0.602,0.12191,12.58,0.3864
24355,1721934000000,64654.7,3121.79,167.99,0.6005,0.12204,12.62,0.3867
24356,1721937600000,65274.0,3152.97,170.63,0.5927,0.12356,12.758,0.3891
24357,1721941200000,65810.6,3176.2,171.82,0.5994,0.12503,12.908,0.3927
24358,1721944800000,65612.2,3164.27,172.26,0.5962,0.12467,12.907,0.3921
24359,1721948400000,65767.6,3174.01,171.77,0.5991,0.12522,12.931,0.3947
24360,1721952000000,66348.0,3191.8,172.86,0.6053,0.12701,13.055,0.3974
24361,1721955600000,66400.0,3184.05,173.97,0.6008,0.1272,13.03,0.3987
24362,1721959200000,66977.1,3244.01,175.51,0.6052,0.12894,13.22,0.4056
24363,1721962800000,67010.5,3235.52,175.69,0.6045,0.12861,13.227,0.4061
24364,1721966400000,67045.1,3253.09,177.13,0.6046,0.12917,13.364,0.4077
24365,1721970000000,66896.1,3268.4,177.02,0.6063,0.12894,13.407,0.4083
24366,1721973600000,67026.1,3265.04,177.14,0.6065,0.12941,13.472,0.416
24367,1721977200000,66875.9,3249.8,176.76,0.5981,0.12899,13.394,0.4125
24368,1721980800000,67072.4,3252.61,178.12,0.6009,0.12968,13.421,0.4126
24369,1721984400000,67274.6,3250.12,178.92,0.6008,0.12967,13.377,0.4135
24370,1721988000000,67285.7,3244.93,178.61,0.6,0.12934,13.31,0.4122
24371,1721991600000,67295.0,3245.67,178.7,0.6013,0.12972,13.323,0.4119
24372,1721995200000,67284.5,3241.2,178.17,0.5986,0.12961,13.331,0.4118
24373,1721998800000,67860.6,3248.22,182.7,0.5963,0.13048,13.457,0.4149
24374,1722002400000,67302.2,3239.09,180.93,0.5883,0.12985,13.413,0.4131
24375,1722006000000,67529.0,3253.64,181.46,0.592,0.13012,13.505,0.4147
24376,1722009600000,67369.9,3244.8,181.1,0.5948,0.13085,13.539,0.4144
24377,1722013200000,67343.5,3245.94,181.71,0.5952,0.13155,13.498,0.4146
24378,1722016800000,67543.0,3259.09,182.39,0.5979,0.13101,13.586,0.4157
24379,1722020400000,67958.2,3272.5,182.17,0.5989,0.13355,13.566,0.418
24380,1722024000000,67404.8,3252.7,181.45,0.5986,0.13263,13.52,0.4154
24381,1722027600000,67920.5,3263.06,182.3,0.6032,0.13403,13.504,0.4161
24382,1722031200000,67911.0,3277.7,183.19,0.6029,0.13474,13.545,0.4176
24383,1722034800000,67881.2,3272.86,183.01,0.6029,0.13416,13.52,0.417
24384,1722038400000,67851.9,3257.98,182.36,0.5986,0.13354,13.543,0.4159
24385,1722042000000,67638.1,3244.64,181.62,0.5973,0.13314,13.49,0.4138
24386,1722045600000,68000.0,3257.0,183.97,0.5967,0.13431,13.57,0.416
24387,1722049200000,67770.0,3243.41,182.59,0.5961,0.13418,13.529,0.4149
24388,1722052800000,67838.9,3252.92,183.91,0.5981,0.13473,13.595,0.4149
24389,1722056400000,67865.8,3253.41,183.64,0.5975,0.13372,13.597,0.4147
24390,1722060000000,68068.2,3269.11,184.74,0.5991,0.13425,13.63,0.417
24391,1722063600000,68024.1,3271.3,185.75,0.6006,0.13413,13.634,0.4164
24392,1722067200000,67970.0,3267.48,187.15,0.5999,0.1343,13.631,0.4169
24393,1722070800000,68200.0,3275.8,186.36,0.6007,0.13547,13.654,0.4174
24394,1722074400000,68136.4,3270.73,185.33,0.5999,0.1353,13.639,0.4168
24395,1722078000000,68203.6,3277.34,185.3,0.6003,0.13478,13.635,0.4182
24396,1722081600000,68387.8,3286.8,185.97,0.6013,0.13551,13.685,0.4197
24397,1722085200000,69225.8,3316.19,187.42,0.6051,0.13725,13.834,0.4246
24398,1722088800000,68964.9,3310.14,185.16,0.6018,0.1358,13.695,0.4243
24399,1722092400000,68834.6,3279.99,182.43,0.5986,0.13448,13.616,0.4225
24400,1722096000000,68664.1,3269.84,181.7,0.5961,0.13291,13.551,0.4266
24401,1722099600000,68518.3,3259.18,180.81,0.5948,0.1322,13.528,0.4231
24402,1722103200000,68504.0,3247.41,181.13,0.593,0.13223,13.458,0.4215
24403,1722106800000,68231.2,3260.4,181.47,0.5967,0.13612,13.519,0.4227
24404,1722110400000,67790.4,3241.97,183.1,0.5938,0.13344,13.468,0.4172
24405,1722114000000,68867.7,3282.59,186.02,0.6007,0.13409,13.643,0.4222
24406,1722117600000,68640.5,3273.2,185.68,0.6005,0.13291,13.714,0.4201
24407,1722121200000,67902.0,3247.06,183.99,0.5955,0.13138,13.542,0.4174
24408,1722124800000,67955.8,3244.64,184.87,0.5939,0.131,13.53,0.4175
24409,1722128400000,68100.9,3245.5,185.65,0.5963,0.13031,13.516,0.4189
24410,1722132000000,68165.3,3250.33,185.02,0.6008,0.1303,13.497,0.4179
24411,1722135600000,67956.8,3236.4,184.27,0.5994,0.12949,13.433,0.4147
24412,1722139200000,67327.7,3216.33,182.21,0.5997,0.12874,13.368,0.411
24413,1722142800000,67410.2,3216.67,182.63,0.6027,0.12926,13.398,0.4119
24414,1722146400000,67466.2,3220.67,182.09,0.5998,0.13009,13.399,0.4116
24415,1722150000000,67524.6,3226.57,183.75,0.604,0.13047,13.441,0.4113
24416,1722153600000,67371.6,3227.52,183.77,0.6085,0.13027,13.436,0.4102
24417,1722157200000,67413.5,3234.07,183.65,0.609,0.13112,13.458,0.4106
24418,1722160800000,67547.8,3247.61,184.39,0.6049,0.13131,13.546,0.411
24419,1722164400000,67825.1,3255.58,185.14,0.6027,0.13081,13.579,0.4108
24420,1722168000000,67997.7,3270.6,185.85,0.6023,0.13115,13.575,0.4112
24421,1722171600000,67985.8,3273.98,186.38,0.6006,0.13087,13.571,0.411
24422,1722175200000,67741.4,3264.52,184.71,0.6,0.12957,13.454,0.407
24423,1722178800000,67650.0,3267.9,184.06,0.6035,0.12941,13.418,0.4075
24424,1722182400000,67671.8,3265.39,183.54,0.6025,0.12943,13.384,0.4081
24425,1722186000000,67981.4,3270.97,183.84,0.6032,0.12985,13.405,0.4095
24426,1722189600000,68234.4,3274.68,185.05,0.6035,0.13048,13.432,0.4101
24427,1722193200000,68127.9,3270.79,184.73,0.6022,0.12985,13.333,0.41
24428,1722196800000,68014.5,3258.2,185.23,0.6004,0.12935,13.269,0.4072
24429,1722200400000,68027.0,3262.37,184.5,0.5982,0.12915,13.25,0.4067
24430,1722204000000,68000.7,3258.51,183.36,0.5986,0.12913,13.23,0.4058
24431,1722207600000,68240.9,3268.41,184.83,0.6006,0.12995,13.298,0.407
24432,1722211200000,68711.4,3285.81,188.03,0.6018,0.13071,13.539,0.4127
24433,1722214800000,68535.1,3276.52,187.44,0.6023,0.13069,13.458,0.4118
24434,1722218400000,69567.0,3330.54,192.14,0.6057,0.13421,13.743,0.4232
24435,1722222000000,69360.6,3348.64,192.22,0.6063,0.13359,13.707,0.4224
24436,1722225600000,69376.9,3343.4,193.48,0.6069,0.13384,13.767,0.4214
24437,1722229200000,69659.0,3367.13,193.39,0.6087,0.13404,13.747,0.424
24438,1722232800000,69607.3,3372.96,192.6,0.6058,0.13447,13.809,0.4219
24439,1722236400000,69549.3,3366.56,192.33,0.6102,0.13461,13.881,0.4225
24440,1722240000000,69457.8,3373.03,191.59,0.608,0.13405,13.832,0.4202
24441,1722243600000,69525.4,3394.45,191.99,0.6067,0.13496,13.85,0.4202
24442,1722247200000,69614.9,3383.99,190.75,0.6086,0.13415,13.786,0.4186
24443,1722250800000,69576.1,3374.42,190.77,0.608,0.13331,13.82,0.4179
24444,1722254400000,69787.5,3373.65,192.36,0.6106,0.13376,13.799,0.4185
24445,1722258000000,69254.1,3346.68,190.64,0.6045,0.1326,13.713,0.416
24446,1722261600000,68191.8,3324.07,187.56,0.6002,0.13048,13.644,0.4104
24447,1722265200000,68073.0,3306.87,186.83,0.5985,0.12983,13.548,0.4091
24448,1722268800000,66910.1,3269.25,184.72,0.5958,0.12862,13.434,0.4071
24449,1722272400000,66990.0,3312.71,186.47,0.6033,0.12892,13.516,0.4114
24450,1722276000000,67399.9,3312.61,185.57,0.6035,0.12919,13.589,0.4116
24451,1722279600000,67285.8,3310.01,186.83,0.6054,0.12931,13.59,0.4075
24452,1722283200000,67347.0,3320.41,185.69,0.6047,0.12954,13.618,0.4077
24453,1722286800000,67475.1,3345.47,183.85,0.6041,0.12922,13.587,0.4071
24454,1722290400000,67202.2,3328.49,183.27,0.602,0.12833,13.556,0.4056
24455,1722294000000,66757.7,3316.23,182.57,0.6016,0.12835,13.524,0.4029
24456,1722297600000,66585.0,3327.54,182.86,0.6027,0.12935,13.599,0.4045
24457,1722301200000,66145.5,3299.0,180.31,0.5981,0.12858,13.53,0.4022
24458,1722304800000,66381.0,3310.13,180.74,0.5989,0.12867,13.614,0.4024
24459,1722308400000,66577.6,3319.49,182.5,0.6004,0.12922,13.749,0.4044
24460,1722312000000,66763.7,3316.65,184.13,0.5992,0.1294,13.765,0.4046
24461,1722315600000,66440.1,3309.22,181.87,0.5968,0.12876,13.626,0.4021
24462,1722319200000,66720.8,3326.45,182.45,0.597,0.1291,13.648,0.403
24463,1722322800000,66909.9,3339.86,182.29,0.5996,0.13005,13.687,0.4031
24464,1722326400000,66730.0,3335.0,180.87,0.5977,0.12953,13.579,0.4017
24465,1722330000000,66575.1,3334.41,181.54,0.6059,0.12912,13.558,0.4011
24466,1722333600000,66540.1,3334.76,180.81,0.6232,0.12954,13.534,0.4024
24467,1722337200000,66533.9,3333.46,180.99,0.629,0.12904,13.519,0.4038
24468,1722340800000,66630.0,3353.04,181.36,0.6251,0.12852,13.597,0.4051
24469,1722344400000,66360.8,3328.2,179.48,0.6189,0.12772,13.513,0.4014
24470,1722348000000,65786.3,3299.3,180.64,0.6142,0.12683,13.471,0.4003
24471,1722351600000,66209.5,3319.57,180.93,0.6178,0.12724,13.542,0.4018
24472,1722355200000,66155.8,3308.21,179.77,0.6308,0.12661,13.448,0.4039
24473,1722358800000,65843.1,3292.8,177.33,0.6285,0.12582,13.27,0.3999
24474,1722362400000,65800.2,3283.0,177.81,0.6326,0.12584,13.227,0.3998
24475,1722366000000,65902.8,3271.34,177.88,0.6287,0.1251,13.134,0.3995
24476,1722369600000,66172.1,3280.4,179.57,0.6253,0.12546,13.117,0.4005
24477,1722373200000,66287.8,3279.47,179.46,0.626,0.12568,13.205,0.4006
24478,1722376800000,66206.1,3277.32,179.24,0.63,0.12597,13.175,0.4026
24479,1722380400000,66170.0,3277.13,179.07,0.6273,0.12544,13.131,0.401
24480,1722384000000,66323.2,3281.8,180.65,0.6321,0.12567,13.265,0.4028
24481,1722387600000,66271.4,3282.26,181.31,0.6491,0.1258,13.25,0.4052
24482,1722391200000,66086.0,3290.0,180.3,0.6529,0.12526,13.231,0.4043
24483,1722394800000,66019.3,3292.55,180.86,0.649,0.12527,13.252,0.406
24484,1722398400000,65791.7,3276.62,179.09,0.6434,0.12428,13.188,0.4017
24485,1722402000000,66148.5,3300.45,181.66,0.642,0.12524,13.259,0.4049
24486,1722405600000,66430.4,3323.26,183.29,0.6441,0.12647,13.322,0.4028
24487,1722409200000,66196.2,3316.13,183.05,0.6462,0.12602,13.296,0.4013
24488,1722412800000,66283.9,3317.94,183.84,0.6472,0.12594,13.18,0.4004
24489,1722416400000,66230.0,3317.4,183.43,0.6488,0.1258,13.182,0.4008
24490,1722420000000,65968.1,3308.13,182.09,0.6451,0.12494,13.105,0.3994
24491,1722423600000,66070.1,3321.44,181.64,0.6493,0.12546,13.139,0.4029
24492,1722427200000,66124.5,3315.04,181.15,0.6509,0.12564,13.143,0.4033
24493,1722430800000,66478.1,3330.4,182.53,0.6486,0.12675,13.168,0.4028
24494,1722434400000,66411.6,3319.57,180.45,0.6526,0.12667,13.133,0.4031
24495,1722438000000,66355.4,3300.42,179.97,0.6515,0.12615,13.068,0.4018
24496,1722441600000,66333.1,3288.57,180.12,0.6361,0.12531,12.998,0.4014
24497,1722445200000,66677.2,3314.45,181.86,0.6383,0.12639,13.046,0.4036
24498,1722448800000,66509.3,3316.61,180.74,0.6425,0.12587,13.103,0.4029
24499,1722452400000,65220.1,3264.8,176.53,0.6334,0.1229,12.903,0.3949
24500,1722456000000,64570.9,3221.01,173.45,0.6234,0.12174,12.792,0.3891
24501,1722459600000,64950.4,3237.72,173.71,0.6322,0.12237,12.861,0.3904
24502,1722463200000,64943.7,3242.51,173.2,0.6338,0.1225,12.856,0.3899
24503,1722466800000,64615.9,3231.63,171.58,0.6228,0.12186,12.822,0.3879
24504,1722470400000,64630.4,3233.7,171.89,0.6281,0.12283,12.916,0.3901
24505,1722474000000,64186.1,3210.06,171.13,0.6229,0.12236,12.85,0.3878
24506,1722477600000,64081.8,3196.57,170.01,0.6121,0.12148,12.844,0.3867
24507,1722481200000,63910.2,3176.67,168.5,0.6112,0.12092,12.806,0.3867
24508,1722484800000,63711.2,3146.2,166.52,0.5999,0.11866,12.675,0.3806
24509,1722488400000,64277.7,3183.91,168.86,0.6069,0.12074,12.826,0.3856
24510,1722492000000,64199.8,3166.4,168.29,0.6072,0.11966,12.755,0.3832
24511,1722495600000,64292.3,3164.86,168.11,0.6083,0.12031,12.817,0.385
24512,1722499200000,64473.5,3182.84,169.29,0.6077,0.12109,12.918,0.3861
24513,1722502800000,64432.0,3178.34,168.17,0.6025,0.12063,12.922,0.3856
24514,1722506400000,64543.6,3189.14,169.09,0.6089,0.12064,12.984,0.3887
24515,1722510000000,64637.9,3187.24,169.62,0.6098,0.12039,13.022,0.3914
24516,1722513600000,64864.9,3195.41,170.93,0.6124,0.12096,13.035,0.3944
24517,1722517200000,64726.6,3182.27,169.65,0.6071,0.12005,12.944,0.3919
24518,1722520800000,63902.0,3140.64,164.81,0.5936,0.11663,12.612,0.3815
24519,1722524400000,62868.2,3114.45,162.52,0.5853,0.11582,12.503,0.3778
24520,1722528000000,62864.5,3105.93,162.12,0.586,0.11518,12.306,0.3765
24521,1722531600000,63175.3,3118.37,162.11,0.5811,0.11474,12.378,0.3769
24522,1722535200000,62923.1,3090.3,159.87,0.5765,0.11354,12.261,0.3722
24523,1722538800000,63395.7,3130.47,162.32,0.5819,0.11487,12.412,0.3779
24524,1722542400000,64728.0,3170.78,164.74,0.5888,0.11697,12.614,0.3846
24525,1722546000000,64849.9,3174.52,166.3,0.5925,0.11787,12.707,0.385
24526,1722549600000,65170.6,3207.74,167.34,0.5981,0.11957,12.912,0.3909
24527,1722553200000,65341.1,3202.0,167.28,0.5962,0.11893,12.874,0.3923
24528,1722556800000,64881.0,3193.65,166.98,0.5882,0.11802,12.834,0.3907
24529,1722560400000,64629.5,3171.99,164.41,0.5871,0.11751,12.744,0.3877
24530,1722564000000,64350.1,3158.44,163.17,0.5812,0.11682,12.655,0.3824
24531,1722567600000,64579.4,3166.69,164.22,0.5872,0.1177,12.769,0.3852
24532,1722571200000,64507.0,3166.52,165.1,0.5817,0.11753,12.746,0.385
24533,1722574800000,64150.0,3147.39,162.3,0.5732,0.11604,12.576,0.3797
24534,1722578400000,64436.6,3153.92,161.88,0.5655,0.11618,12.519,0.38
24535,1722582000000,64135.2,3145.3,161.29,0.5725,0.11623,12.48,0.3837
24536,1722585600000,64561.6,3158.54,163.17,0.5744,0.11733,12.548,0.3862
24537,1722589200000,64481.1,3150.94,163.8,0.5759,0.11713,12.531,0.3876
24538,1722592800000,64726.2,3157.36,164.3,0.5762,0.11742,12.539,0.3846
24539,1722596400000,64639.4,3152.11,164.3,0.5737,0.11715,12.509,0.3842
24540,1722600000000,64822.1,3152.22,163.91,0.5729,0.11753,12.508,0.3825
24541,1722603600000,65200.1,3159.29,166.02,0.5759,0.11844,12.552,0.3835
24542,1722607200000,63124.5,3036.0,157.5,0.5601,0.11356,12.034,0.3685
24543,1722610800000,63374.6,3036.64,156.61,0.5613,0.1132,12.09,0.3678
24544,1722614400000,63286.5,3025.57,154.26,0.5607,0.11265,11.998,0.3669
